index	clu	clan	num_reprs	prelim_info	annotations	pfam_domains	mean_length	std_length	mean_pi	std_pi	apises	dbapis_clans	defense_systems	phrogs	pfam_ids	clu_netw
584	14825	236_pair	4		hypothetical protein: 4	nan: 4	59.0	0.0	4.3375	0.08499999999999992	nan: 4	nan: 4	nan: 4	phrog_30009: 4	nan: 4	clu_14825
585	6030	64_clan	4		nan: 3; hypothetical protein: 1	nan: 4	71.25	3.8622100754188238	5.595	0.2150193789716017	nan: 4	nan: 4	nan: 4	nan: 3; phrog_11917: 1	nan: 4	clu_6030
586	16209	196_clan	4		nan: 4	nan: 4	122.5	2.516611478423582	5.7525	0.3259217697546449	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_16209
587	5597	383_pair	4		nan: 4	nan: 4	45.25	6.5	11.1175	0.02500000000000006	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_5597
588	8668	73_clan	4		hypothetical protein: 4	nan: 4	47.0	0.0	4.66	0.0	nan: 4	nan: 4	nan: 4	phrog_30192: 4	nan: 4	clu_8668
589	10258	2744_mono	4		nan: 4	nan: 4	43.5	1.7320508075688772	4.48	0.479096371655363	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_10258
590	14772	19_clan	4		HNH endonuclease: 4	HNH_3: 2; AP2,HNH_3: 2	167.5	3.0	9.594999999999999	0.12662279942148477	nan: 4	nan: 4	nan: 4	phrog_4578,phrog_99,phrog_59,phrog_3593,phrog_24751: 3; phrog_1492,phrog_4578,phrog_99,phrog_59,phrog_826,phrog_3593: 1	PF13392.9: 2; PF00847.23,PF13392.9: 2	clu_14772
591	5328	175_clan	4		nan: 4	nan: 4	44.0	0.0	10.0075	0.6769231861888019	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_5328
592	16148	10_clan	4		nan: 4	nan: 4	349.0	14.67424046870342	4.635	0.047958315233127	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_16148
593	14436	2673_mono	4		nan: 4	nan: 4	94.5	1.000000000000001	6.025	0.08999999999999993	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_14436
594	13280	104_clan	4		nan: 4	nan: 4	53.0	3.999999999999999	11.635	0.21916508237703655	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_13280
595	12342	24_clan	4		HNH endonuclease,hypothetical protein: 4	HNH_3: 4	129.5	17.97220075561143	8.219999999999999	1.3333916653906808	nan: 4	nan: 4	nan: 4	phrog_37683,phrog_30377,phrog_1492,phrog_99,phrog_59,phrog_959: 3; phrog_37683,phrog_1492,phrog_99,phrog_59,phrog_959: 1	PF13392.9: 4	clu_12342
596	7936	1034_mono	4		nan: 4	nan: 4	81.25	0.9574271077563381	7.3925	0.5688218819044614	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_7936
597	4340	426_pair	4		nan: 4	nan: 4	45.0	0.0	4.9	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_4340
598	12158	767_mono	4		nan: 4	nan: 4	75.0	0.0	9.28	0.10519822558706246	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_12158
599	10061	220_pair	4		nan: 4	nan: 4	40.0	0.0	4.05	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_10061
600	15569	649_mono	4		nan: 4	nan: 4	32.0	0.0	4.05	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_15569
601	6470	6_clan; 9_clan	4		nan: 4	nan: 4	252.0	18.0	5.8475	0.6688983480320457	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_6470
602	6693	491_mono	4		nan: 4	nan: 4	89.0	0.0	8.04	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_6693
603	12992	432_pair	4		host RecBCD nuclease inhibitor: 2; hypothetical protein,host RecBCD nuclease inhibitor: 2	nan: 4	52.0	0.0	4.05	0.0	nan: 4	nan: 4	nan: 4	phrog_6163,phrog_6234: 2; phrog_4790,phrog_6234: 1; phrog_6234: 1	nan: 4	clu_12992
604	13256	59_clan	4		nan: 4	nan: 4	63.5	3.3166247903554	4.7749999999999995	0.5100000000000002	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_13256
605	4040	166_clan	4		hypothetical protein: 4	nan: 4	76.5	1.7320508075688772	10.05	0.35795716689756707	nan: 4	nan: 4	nan: 4	phrog_18517: 4	nan: 4	clu_4040
606	6508	905_mono	4		nan: 4	nan: 4	120.0	2.160246899469286	5.9975	0.6885915576982726	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_6508
607	15724	1640_mono	4		hypothetical protein: 4	nan: 4	52.75	2.217355782608345	4.205	0.30999999999999994	nan: 4	nan: 4	nan: 4	phrog_24878: 4	nan: 4	clu_15724
608	3542	54_clan	4		hypothetical protein: 4	nan: 4	59.0	0.0	10.5	0.0	nan: 4	nan: 4	nan: 4	phrog_19243: 4	nan: 4	clu_3542
609	15612	435_pair	4		nan: 4	nan: 4	104.0	0.0	9.5925	0.037749172176354685	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_15612
610	8473	1101_mono	4		nan: 4	nan: 4	80.75	2.217355782608345	9.075	1.4852272553383876	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_8473
611	3979	54_clan	4		hypothetical protein: 4	nan: 4	117.5	5.686240703077326	10.0	0.32721043178154763	nan: 4	nan: 4	nan: 4	phrog_7066: 4	nan: 4	clu_3979
612	12689	1463_mono	4		nan: 4	nan: 4	96.5	4.999999999999999	8.48	1.0676141625137798	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_12689
613	3921	1301_mono	4		nan: 4	nan: 4	32.5	0.9999999999999993	4.41	0.08000000000000015	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_3921
614	3920	1776_mono	4		nan: 4	nan: 4	113.25	6.5	4.65	0.17146428199482244	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_3920
615	6587	846_mono	4		nan: 4	nan: 4	35.0	0.0	6.04	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_6587
616	15651	321_pair	4		hypothetical protein: 4	nan: 4	58.0	2.8284271247461903	7.8825	1.888321565129555	nan: 4	nan: 4	nan: 4	phrog_37607: 4	nan: 4	clu_15651
617	13026	521_mono	4		hypothetical protein: 4	nan: 4	158.5	8.660254037844387	6.13	0.9584014468547788	nan: 4	nan: 4	nan: 4	phrog_19396: 4	nan: 4	clu_13026
618	9948	115_clan	4		hypothetical protein: 4	nan: 4	211.0	0.0	4.4275	0.25499999999999995	nan: 4	nan: 4	nan: 4	phrog_5162: 4	nan: 4	clu_9948
619	6382	1803_mono	4		nan: 4	nan: 4	32.0	0.0	7.6275	1.1000416658775551	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_6382
620	4376	1746_mono	4		nan: 4	nan: 4	137.25	1.2583057392117925	5.62	0.23050668826160647	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_4376
621	4935	1392_mono	4		nan: 4	nan: 4	68.0	0.0	9.1575	0.29981939007787134	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_4935
622	14055	609_mono	4		nan: 4	nan: 4	74.25	10.5	7.29	2.758876582959086	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_14055
623	13735	186_clan	4		nan: 4	nan: 4	30.75	0.5000000000000002	9.1075	1.5283406033996487	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_13735
624	11960	70_clan	4		hypothetical protein: 4	nan: 4	79.0	3.4641016151377544	6.1899999999999995	0.4643274706497561	nan: 4	nan: 4	nan: 4	phrog_7884: 4	nan: 4	clu_11960
625	9612	1824_mono	4		nan: 4	nan: 4	103.5	2.999999999999998	6.015	0.5026264351716226	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_9612
626	8236	2148_mono	4		hypothetical protein: 4	nan: 4	50.0	0.0	10.425	0.32264531609803354	nan: 4	nan: 4	nan: 4	phrog_2423: 4	nan: 4	clu_8236
627	8954	1090_mono	4		nan: 4	nan: 4	37.0	0.0	10.15	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_8954
628	9186	125_clan	4		hypothetical protein: 4	nan: 4	147.0	10.893423092245461	8.0125	0.9501710372348755	nan: 4	nan: 4	nan: 4	phrog_25437: 4	nan: 4	clu_9186
629	6610	1_clan	4		nan: 4	RNA_pol: 4	319.75	33.330416539051335	7.4125	1.5470913569232638	nan: 4	nan: 4	nan: 4	nan: 4	PF00940.22: 4	clu_6610
630	9655	2291_mono	4		nan: 4	nan: 4	70.75	2.629955639676584	4.4725	0.13937359864766338	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_9655
631	9668	8_clan	4		protein kinase; inhibitor of host transcription; positively regulates RNaseIII; negatively on RNaseE,serine-threonine kinase,kinase: 4	nan: 4	394.75	34.354766772603774	8.0225	0.8483464308091749	nan: 4	nan: 4	nan: 4	phrog_15752,phrog_2828,phrog_18305: 4	nan: 4	clu_9668
632	4809	74_clan	4		hypothetical protein: 4	nan: 4	134.25	6.500000000000002	5.1825	0.15628499608087798	nan: 4	nan: 4	nan: 4	phrog_4099: 4	nan: 4	clu_4809
633	3324	867_mono	4		nan: 4	nan: 4	34.0	0.0	4.86	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_3324
634	10073	58_clan	4		hypothetical protein: 4	nan: 4	93.0	2.708012801545319	9.2375	0.44485016203960964	nan: 4	nan: 4	nan: 4	phrog_7365: 4	nan: 4	clu_10073
635	6324	1006_mono	4		hypothetical protein: 4	nan: 4	55.25	1.5	4.18	0.1061445555206043	nan: 4	nan: 4	nan: 4	phrog_22372: 4	nan: 4	clu_6324
636	6816	2754_mono	4		nan: 4	nan: 4	55.5	3.0	9.68	0.09626352718795746	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_6816
637	14060	178_clan	4		hypothetical protein: 3; nan: 1	nan: 4	63.0	1.1547005383792515	4.952500000000001	0.3596641952340175	nan: 4	nan: 4	nan: 4	phrog_25680: 3; nan: 1	nan: 4	clu_14060
638	3361	907_mono	4		nan: 4	nan: 4	101.5	13.0	6.315	0.9899999999999997	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_3361
639	15197	1429_mono	4		nan: 4	nan: 4	69.0	0.0	8.655	0.8133265027035578	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_15197
640	9713	2779_mono	4		nan: 4	nan: 4	68.0	1.1547005383792495	6.07	0.559106429939775	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_9713
641	15835	406_pair	4		nan: 4	nan: 4	151.5	15.885003409925142	9.3375	0.19345542122153087	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_15835
642	13452	1680_mono	4		nan: 4	nan: 4	75.0	4.0	4.5375	0.15882380174268607	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_13452
643	6362	568_mono	4		nan: 4	nan: 4	69.0	0.0	4.205	0.19672315572906013	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_6362
644	4382	778_mono	4		nan: 4	nan: 4	39.0	0.0	5.025	0.9899999999999997	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_4382
645	15517	71_clan	4		nan: 4	nan: 4	69.5	9.9498743710662	8.9725	0.3724133008723867	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_15517
646	13106	1918_mono	4		hypothetical protein: 4	nan: 4	105.25	0.5	4.8725000000000005	0.2971391368814729	nan: 4	nan: 4	nan: 4	phrog_29640: 4	nan: 4	clu_13106
647	1417	2139_mono	4		nan: 4	nan: 4	40.0	0.0	8.19	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_1417
648	17391	2042_mono	4		nan: 4	nan: 4	266.25	46.87838876639569	8.5175	0.547927914966923	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17391
649	10826	3_clan	4		dATP / dGTP pyrophosphohydrolase,hypothetical protein,endolysin; inhibits RNA polymerase: 4	dGTP_diPhyd_N: 4	213.5	9.433981132056601	7.775	0.8218069521892999	nan: 4	nan: 4	nan: 4	phrog_2252,phrog_31158,phrog_801,phrog_37590,phrog_5033,phrog_19680: 3; phrog_2252,phrog_19117,phrog_31158,phrog_801,phrog_37590,phrog_11257,phrog_5033,phrog_19680: 1	PF18909.3: 4	clu_10826
650	11605	2098_mono	4		nan: 4	nan: 4	78.75	6.946221994724902	4.6825	0.5332525980558682	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_11605
651	17005	714_mono	4		nan: 4	nan: 4	70.75	1.5	9.7425	0.20629671188202023	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17005
652	17140	88_clan	4		nan: 4	nan: 4	45.75	3.5000000000000004	11.795	0.2683902631120087	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17140
653	2535	1233_mono	4		nan: 4	nan: 4	30.0	0.0	12.0	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_2535
654	17392	741_mono	4		hypothetical protein: 4	nan: 4	167.0	0.0	4.362500000000001	0.04924428900898029	nan: 4	nan: 4	nan: 4	phrog_23478: 4	nan: 4	clu_17392
655	441	12_clan	4		hypothetical protein,nucleotide kinase,kinase: 4	DUF3310: 4	105.5	1.000000000000001	5.28	0.09273618495495692	nan: 4	nan: 4	nan: 4	phrog_10602,phrog_4943,phrog_4472,phrog_11450,phrog_236,phrog_1689,phrog_4897: 4	PF11753.11: 4	clu_441
656	17565	1210_mono	4		nan: 4	nan: 4	96.0	0.0	9.219999999999999	0.18867962264113225	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17565
657	2187	1541_mono	4		nan: 4	nan: 4	91.0	1.9999999999999987	4.467499999999999	0.08500000000000002	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_2187
658	937	264_pair	4		nan: 4	nan: 4	53.0	0.0	4.95	0.2200000000000002	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_937
659	1499	1203_mono	4		nan: 4	nan: 4	70.0	4.082482904638631	4.05	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_1499
660	16503	211_pair	4		nan: 4	nan: 4	74.0	0.816496580927726	8.155	1.3995356372740206	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_16503
661	11171	57_clan	4		nan: 4	nan: 4	109.0	9.273618495495702	7.845	1.3992736210858359	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_11171
662	16510	87_clan; 199_clan	4		nan: 4	nan: 4	152.25	14.198004554631378	8.8	0.3260879227038833	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_16510
663	1625	110_clan	4		nan: 4	nan: 4	43.0	0.0	8.84	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_1625
664	10867	28_clan	4		hypothetical protein: 4	dGTP_diPhyd_N: 4	223.0	38.11386449399571	6.35	0.37336309405188955	nan: 4	nan: 4	nan: 4	phrog_27780: 4	PF18909.3: 4	clu_10867
665	16513	3_clan	4		dATP / dGTP pyrophosphohydrolase,hypothetical protein,endolysin; inhibits RNA polymerase: 3; dATP / dGTP pyrophosphohydrolase,endolysin; inhibits RNA polymerase: 1	dGTP_diPhyd_N: 4	324.25	0.9574271077563381	6.9	0.4933558553417599	nan: 4	nan: 4	nan: 4	phrog_2252,phrog_801,phrog_37590: 3; phrog_2252,phrog_801: 1	PF18909.3: 4	clu_16513
666	637	31_clan	4		hypothetical protein: 4	nan: 4	54.0	0.0	9.905000000000001	0.16999999999999962	nan: 4	nan: 4	nan: 4	phrog_8393,phrog_29241: 4	nan: 4	clu_637
667	2251	399_pair	4		nan: 4	nan: 4	40.75	1.5	9.735	1.87	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_2251
668	11012	343_pair	4		nan: 4	nan: 4	78.25	12.311918344975057	6.855	1.5665780116759804	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_11012
669	11466	953_mono	4		hypothetical protein: 4	nan: 4	109.25	8.616843969807043	4.085	0.06350852961085879	nan: 4	nan: 4	nan: 4	phrog_27501,phrog_2543: 3; phrog_2543: 1	nan: 4	clu_11466
670	11432	682_mono	4		hypothetical protein,terminase small subunit: 2; terminase small subunit: 2	nan: 4	108.25	3.304037933599834	5.1925	0.3375771516754845	nan: 4	nan: 4	nan: 4	phrog_34686,phrog_891: 2; phrog_891: 2	nan: 4	clu_11432
671	1536	709_mono	4		hypothetical protein: 4	nan: 4	109.0	0.0	8.977500000000001	0.1749999999999997	nan: 4	nan: 4	nan: 4	phrog_5643,phrog_4264: 3; phrog_5643: 1	nan: 4	clu_1536
672	17095	1_clan; 6_clan; 9_clan	4		nan: 4	RNA_pol: 4	722.0	0.0	6.1975	0.12038133853162915	nan: 4	nan: 4	nan: 4	nan: 4	PF00940.22: 4	clu_17095
673	2446	1176_mono	4		hypothetical protein,nucleoside 2-deoxyribosyltransferase: 4	nan: 4	107.25	3.0956959368344523	5.4399999999999995	0.4389381125701744	nan: 4	nan: 4	nan: 4	phrog_24212,phrog_355: 4	nan: 4	clu_2446
674	566	332_pair	4		nan: 4	nan: 4	63.0	0.0	4.425000000000001	0.04999999999999968	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_566
675	781	23_clan	4		transcriptional regulator: 4	nan: 2; HTH_27: 1; HTH_27,HTH_IclR,MarR: 1	114.75	3.201562118716423	9.205	0.8064118054691412	nan: 4	nan: 4	nan: 4	phrog_9665: 4	nan: 2; PF13463.9: 1; PF13463.9,PF09339.13,PF01047.25: 1	clu_781
676	10499	1232_mono	4		hypothetical protein: 3; nan: 1	nan: 4	64.0	0.0	5.98	0.48778410524875987	nan: 4	nan: 4	nan: 4	phrog_30458: 3; nan: 1	nan: 4	clu_10499
677	1556	1011_mono	4		nan: 4	nan: 4	84.0	0.0	5.494999999999999	0.2598076211353315	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_1556
678	17412	414_pair	4		hypothetical protein: 3; nan: 1	nan: 4	59.25	3.2015621187164243	8.2325	0.39229028367608954	nan: 4	nan: 4	nan: 4	phrog_14219: 3; nan: 1	nan: 4	clu_17412
679	1477	2263_mono	4		nan: 4	nan: 4	46.0	0.0	7.550000000000001	0.7000000000000003	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_1477
680	17550	1246_mono	4		nan: 4	nan: 4	71.75	3.5000000000000013	7.35	1.105983725015879	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17550
681	17647	2155_mono	4		nan: 4	nan: 4	94.5	4.123105625617661	9.8	0.14165686240583847	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17647
682	705	17_clan	4		HNH endonuclease,endonuclease: 3; endonuclease: 1	HNH_3,zf-His_Me_endon: 3; nan: 1	40.0	0.0	8.84	0.0	nan: 4	nan: 4	nan: 4	phrog_59,phrog_1872,phrog_6254,phrog_826: 3; phrog_1872: 1	PF13392.9,PF05551.14: 3; nan: 1	clu_705
683	17218	677_mono	4		nan: 4	nan: 4	94.75	4.349329450233296	7.5275	0.9555234167721899	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17218
684	2077	144_clan	4		nan: 4	nan: 4	110.0	0.0	5.2775	0.1150000000000003	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_2077
685	146	459_mono	4		nan: 4	nan: 4	75.0	0.0	10.78	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_146
686	17321	bridge: 15_clan, 15_clan	4		nan: 4	nan: 4	54.75	7.5	10.825	0.010000000000000083	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17321
687	17795	1629_mono	4		endolysin: 4	Glucosaminidase: 4	167.25	11.84271928232701	4.315	0.24351591323771823	nan: 4	nan: 4	nan: 4	phrog_3513,phrog_12727,phrog_18032,phrog_10967: 4	PF01832.23: 4	clu_17795
688	1263	2659_mono	4		hypothetical protein: 4	nan: 4	91.75	2.5	9.97	0.108012344973464	nan: 4	nan: 4	nan: 4	phrog_23827: 4	nan: 4	clu_1263
689	10948	1980_mono	4		nan: 4	nan: 4	69.75	2.3629078131263035	4.3825	0.14773286702694133	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_10948
690	10910	283_pair	4		nan: 4	nan: 4	95.25	2.8722813232690148	5.89	0.7412601882380212	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_10910
691	2619	168_clan	4		nan: 4	nan: 4	209.0	0.0	9.665	0.009999999999999837	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_2619
692	10646	42_clan	4		hypothetical protein: 4	nan: 4	106.25	3.095695936834451	6.16	1.9106892299202745	nan: 4	nan: 4	nan: 4	phrog_29942: 4	nan: 4	clu_10646
693	16580	90_clan	4		nan: 4	nan: 4	41.25	5.0579969684978385	7.995	0.38991452054691855	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_16580
694	17237	267_pair	4		nan: 4	nan: 4	110.0	1.1547005383792515	4.7925	0.09464847243000427	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17237
695	1281	1782_mono	4		nan: 4	nan: 4	67.0	2.0	9.34	0.377447568102733	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_1281
696	2595	2031_mono	4		nan: 4	nan: 4	176.0	0.0	5.17	0.11547005383792475	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_2595
697	17693	1959_mono	4		nan: 4	nan: 4	75.0	0.0	7.275	0.8256108849411652	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17693
698	11200	169_clan	4		nan: 4	nan: 4	79.25	0.9574271077563381	8.885	0.6878226515607054	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_11200
699	1196	584_mono	4		nan: 4	nan: 4	46.0	0.0	9.19	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_1196
700	2113	105_clan	4		nan: 4	nan: 4	47.5	2.5166114784235827	4.154999999999999	0.20999999999999985	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_2113
701	17850	124_clan	4		nan: 4	nan: 4	35.0	0.0	9.19	0.0	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_17850
702	11263	310_pair	4		hypothetical protein: 4	nan: 4	65.25	7.847504911329035	8.055	1.1489560478973941	nan: 4	nan: 4	nan: 4	phrog_28185: 4	nan: 4	clu_11263
703	311	1844_mono	4		nan: 4	nan: 4	46.0	0.0	8.370000000000001	0.26	nan: 4	nan: 4	nan: 4	nan: 4	nan: 4	clu_311
704	15026	2482_mono	3		nan: 3	nan: 3	153.66666666666666	21.361959960016154	7.663333333333333	1.4837901918173377	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_15026
705	9401	1657_mono	3		nan: 3	nan: 3	121.0	0.0	6.97	0.0	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_9401
706	15049	2601_mono	3		hypothetical protein: 3	nan: 3	141.33333333333334	6.350852961085882	4.656666666666667	0.06350852961085934	nan: 3	nan: 3	nan: 3	phrog_3323,phrog_28084,phrog_5117,phrog_660: 2; phrog_3323,phrog_28084,phrog_660: 1	nan: 3	clu_15049
707	1478	84_clan	3		holin: 3	Phage_holin_2_2: 3	96.66666666666667	6.429100507328634	7.626666666666666	1.6623276853055577	nan: 3	nan: 3	nan: 3	phrog_920: 3	PF10746.12: 3	clu_1478
708	5038	1526_mono	3		nan: 3	nan: 3	61.0	0.0	4.66	0.086602540378444	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_5038
709	5028	201_pair	3		nan: 3	nan: 3	40.666666666666664	7.505553499465136	9.756666666666666	3.140785464391565	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_5028
710	15065	4_clan; 8_clan	3		serine-threonine kinase: 1; protein kinase; inhibitor of host transcription; positively regulates RNaseIII; negatively on RNaseE,serine-threonine kinase,kinase: 1; hypothetical protein: 1	nan: 3	272.6666666666667	71.73794904604769	8.709999999999999	1.8298360582303548	APIS085: 2; nan: 1	CLAN020: 2; nan: 1	restriction-modification (RM);bacteriophage exclusion (BREX): 2; nan: 1	phrog_2828: 1; phrog_15752,phrog_2828,phrog_18305: 1; phrog_8393,phrog_29241: 1	nan: 3	clu_15065
711	9418	489_mono	3		nan: 3	HNH_3: 2; nan: 1	102.66666666666667	2.886751345948127	9.643333333333333	0.011547005383792526	nan: 3	nan: 3	nan: 3	nan: 3	PF13392.9: 2; nan: 1	clu_9418
712	5700	1169_mono	3		hypothetical protein: 3	nan: 3	92.33333333333333	2.886751345948127	4.64	0.017320508075689044	nan: 3	nan: 3	nan: 3	phrog_36170: 3	nan: 3	clu_5700
713	14897	294_pair	3		nan: 3	nan: 3	135.0	0.0	4.489999999999999	0.051961524227066305	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_14897
714	5661	140_clan	3		nan: 3	nan: 3	32.333333333333336	1.154700538379251	8.13	0.11269427669584674	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_5661
715	9440	225_pair	3		nan: 3	nan: 3	48.666666666666664	4.618802153517006	6.45	1.0197548725061332	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_9440
716	5408	1855_mono	3		nan: 3	nan: 3	118.0	10.392304845413264	7.326666666666667	1.4866853511531388	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_5408
717	11546	183_clan	3		hypothetical protein: 3	nan: 3	73.66666666666667	1.1547005383792495	8.366666666666667	0.6431433225443092	nan: 3	nan: 3	nan: 3	phrog_17101: 3	nan: 3	clu_11546
718	1409	379_pair	3		thymidylate synthase: 3	Thy1: 3	213.33333333333334	5.507570547286102	7.046666666666667	1.082466319722389	nan: 3	nan: 3	nan: 3	phrog_10644,phrog_22708,phrog_85: 3	PF02511.18: 3	clu_1409
719	14855	430_pair	3		nan: 3	nan: 3	36.666666666666664	4.041451884327381	9.366666666666667	0.3865660788705262	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_14855
720	11542	296_pair	3		nan: 3	nan: 3	34.333333333333336	1.154700538379251	9.753333333333332	0.47920072342739006	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_11542
721	14924	41_clan	3		NrdD-like anaerobic ribonucleotide reductase large subunit,anaerobic ribonucleoside reductase large subunit: 3	Gly_radical,NRDD: 3	462.0	0.0	5.636666666666667	0.03785938897200178	nan: 3	nan: 3	nan: 3	phrog_4218,phrog_26446,phrog_29160,phrog_487: 3	PF01228.24,PF13597.9: 3	clu_14924
722	1433	16_clan	3		nan: 3	nan: 3	92.66666666666667	16.165807537309522	9.83	0.23895606290697005	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_1433
723	5288	2664_mono	3		nan: 3	nan: 3	55.666666666666664	4.041451884327381	5.026666666666666	1.0253942331285721	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_5288
724	9527	148_clan	3		nan: 3	nan: 3	69.0	0.0	9.573333333333332	0.22052966542697433	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_9527
725	1439	754_mono	3		nan: 3	nan: 3	145.0	0.0	4.753333333333334	0.023094010767585053	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_1439
726	17190	2547_mono	3		nan: 3	nan: 3	128.66666666666666	2.886751345948127	7.7	0.03464101615137732	nan: 3	nan: 3	nan: 3	nan: 3	nan: 3	clu_17190
